Manufacture,Type,Engine,Controllers,SPN,FMI,Code
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9000,5,"J1-A3,A4: Bonnet Fan 1 Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9000,6,"J1-A3,A4: Bonnet Fan 1 Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9000,18,"J1-A3,A4: Bonnet Fan 1 Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9001,3,Aircon Blower - High speed output shorted high
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9001,5,"J1-B3,B4: Blower Speed 3 Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9001,6,"J1-B3,B4: Blower Speed 3 Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9001,18,"J1-B3,B4: Blower Speed 3 Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9002,5,"J1-C3,C4: Blower Speed 2 Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9002,6,"J1-C3,C4: Blower Speed 2 Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9002,18,"J1-C3,C4: Blower Speed 2 Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9004,5,"J1-E3,E4: Blower Speed 1 Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9004,6,"J1-E3,E4: Blower Speed 1 Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9004,18,"J1-E3,E4: Blower Speed 1 Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9005,5,"J1-F3,F4: Bonnet Fan 2 Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9005,6,"J1-F3,F4: Bonnet Fan 2 Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9005,18,"J1-F3,F4: Bonnet Fan 2 Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9006,1,"J1-G3,G4: Ignition Supply Voltage Via Fuse 18 Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9007,5,"J1-H1,H2: John Deere Starter Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9007,6,"J1-H1,H2: John Deere Starter Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9007,18,"J1-H1,H2: John Deere Starter Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9008,1,"J1-H3,H4: Ignition Supply Voltage Via Fuse 19 Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9009,3,"J2-B4,J2-C4: Gear Hold Or Two Speed Diff Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9009,5,"J2-B4,J2-C4: Gear Hold Or Two Speed Diff Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9010,3,"J2-D4,J2-E4: Load Light Yellow Or Load Light Green Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9010,5,"J2-D4,J2-E4: Load Light Yellow Or Load Light Green Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9011,3,"J2-F4,J2-G4: Automatic Neutral Or Pre-Select 2Nd Gear Or Lockup Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9011,5,"J2-F4,J2-G4: Automatic Neutral Or Pre-Select 2Nd Gear Or Lockup Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9012,3,"J2-H4,J2-J4: Load Light Red Or Laden-Unladen Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9012,5,"J2-H4,J2-J4: Load Light Red Or Laden-Unladen Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9013,1,"J2-L3,M3: Ignition Power Voltage Via Fuse 20 Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9014,1,"J2-L4,M4: Ignition Power Voltage Via Fuse 21 Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9015,0,J2-M1: Alternator Voltage Via Fuse 22 Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9015,1,J2-M1: Alternator Voltage Via Fuse 22 Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9016,3,"J3-A1,J3-B1: Fan Medium Solenoid Or Fan Low Solenoid Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9016,5,"J3-A1,J3-B1: Fan Medium Solenoid Or Fan Low Solenoid Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9017,3,"J3-A2,J3-E3: Heater Valve Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9017,5,"J3-A2,J3-E3: Heater Valve Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9018,5,J3-A3: Engine Cooler Fan Open Circuit
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9018,6,J3-A3: Engine Cooler Fan Short Circuit
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9019,3,"J3-A4,J3-B4: Fan Cut Solenoid Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9019,5,"J3-A4,J3-B4: Fan Cut Solenoid Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9021,3,"J3-C1,J3-D1: Left Strut Down Or Left Strut Up Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9021,5,"J3-C1,J3-D1: Left Strut Down Or Left Strut Up Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9022,3,"J3-D2,J3-E2: Middle-Demist Actuator Or Feet Actuator Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9022,5,"J3-D2,J3-E2: Middle-Demist Actuator Or Feet Actuator Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9024,3,"J3-E1,J3-F1: Right Strut Down Or Right Strut Up Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9024,5,"J3-E1,J3-F1: Right Strut Down Or Right Strut Up Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9025,1,"J3-G1,G2: Ignition Power Voltage Via Fuse 23 Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,9026,1,"J3-H3,H4: Ignition Power Voltage Via Fuse 24 Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10001,0,System Air Pressure Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10001,1,System Air Pressure Sensor Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10001,11,System Air Pressure Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10002,0,Bin Position Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10002,1,Bin Position Sensor Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10002,2,Bin Position Erratic
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10002,11,Bin Position Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10002,13,Bin Position Not Calibrated Correctly
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10003,0,Fuel Level Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10003,1,Fuel Level Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10003,11,Fuel Level Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10004,0,Artic Angle Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10004,1,Artic Angle Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10004,11,Artic Angle Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10005,0,24V CCU2 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10005,1,24V CCU2 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10005,11,24V CCU2 Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10006,0,24V OEU Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10006,1,24V OEU Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10006,11,24V OEU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10008,0,System 12 Volt Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10008,1,System 12V Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10008,11,System 12V Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10009,0,Ambient Temperature Volatage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10009,1,Ambient Temperature Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10009,11,Ambient Temperature Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10010,0,Aircon Cab Temperature Data Valid But Above Normal Operational Range - Most Severe Level
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10010,1,Aircon Cab Temperature Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10010,11,Aircon Cab Temperature Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10011,0,Aircon Evaporator Temperature Volatage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10011,1,Aircon Evaporator Temperature Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10011,11,Aircon Evaporator Temperature Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10012,0,Aircon Fin Temperature Volatage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10012,1,Aircon Fin Temperature Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10012,11,Aircon Fin Temperature Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10013,1,Drop Box Pressure Sensor Voltage Out of Range Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10014,1,Drop Box Temperature Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10015,0,Hydraulic Brake Pressure 1 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10015,1,Hydraulic Brake Pressure 1 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10015,11,Hydraulic Brake Pressure 1 Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10016,0,Hydraulic Brake Pressure 2 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10016,1,Hydraulic Brake Pressure 2 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10016,11,Hydraulic Brake Pressure 2 Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10017,1,Hydraulic Return Pressure Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10017,11,Hydraulic Return Pressure Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10018,0,Hydraulic Tank Pressure Sensor - Out of Range High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10018,1,Hydraulic Tank Pressure Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10018,11,Hydraulic Tank Pressure Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10019,0,Hydraulic Tank Temperature Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10019,1,Hydraulic Tank Temperature Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10019,11,Hydraulic Tank Temperature Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10020,0,Hydraulic Temperature Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10020,1,Hydraulic Temperature Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10020,11,Hydraulic Temperature Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10037,1,Left Height Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10037,11,Left Height Sensor Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10038,1,Right Height Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10038,11,Right Height Sensor Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10039,0,Steering Sensor 1 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10039,1,Steering Sensor 1 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10040,0,Steering Sensor 2 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10040,1,Steering Sensor 2 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10041,0,Hydraulic System Pressure Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10041,1,Hydraulic System Pressure Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10041,11,Hydraulic System Pressure Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10041,13,Hydraulic System Pressure Sensor Out of Calibration
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10042,0,Wet Brake Temperature1 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10042,1,Wet Brake Temperature1 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10043,0,Wet Brake Temperature2 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10044,0,Wet Brake Temperature Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10044,1,Wet Tank Temperature Data Valid But Below Normal Operational Range - Most Severe Level
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10045,0,CCU2 5V Sensor Supply1 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10045,1,CCU2 5V Sensor Supply1 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10046,0,CCU 5 Volts Sensor Supply2 Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10046,1,CCU2 5V Sensor Supply2 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10047,0,OEU 5V Sensor Supply1 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10047,1,OEU 5V Sensor Supply1 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10047,11,OEU 5V Sensor Supply1 Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10048,1,OEU 5V Sensor Supply2 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10048,11,OEU 5V Sensor Supply2 Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10051,11,Ambient Pressure Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10055,0,Artic Angle 2 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10055,1,Artic Angle 2 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10055,11,Artic Angle 2 Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10056,11,Strut Pressure 1 Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10057,11,Strut Pressure 2 Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10058,0,Wet Brake Temperature 3 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10062,0,Wet Brake Temperature 4 Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10065,0,Converter Temperature Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10066,0,Wet Brake Oil Level Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10066,1,Wet Brake Oil Level Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10066,15,Wet Disk Tank Level too High (Amber Warning Lamp)
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10066,17,Wet Disk Tank Level too Low (Red Warning Lamp!)
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10066,18,Wet Disk Tank Level too Low (Amber Warning Lamp)
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10067,0,Hydraulic Oil Level Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10067,1,Hydraulic Oil Level Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10067,15,Hydraulic Tank Level too High (Amber Warning Lamp)
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10067,17,Hydraulic Tank Level too Low (Red Warning Lamp!)
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10067,18,Hydraulic Tank Level too Low (Amber Warning Lamp)
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10070,0,Suspension Accumulator Pressure Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10070,1,Suspension Accumulator Pressure Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10071,0,Battery 24v Ccu3 Data Valid But Above Normal Operational Range - Most Severe Level
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,10071,1,24V Battery Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11003,1,Brake Light Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11003,11,Brake Light Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11004,11,Cold Start Switch Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11005,1,CTD Pressure Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11005,11,CTD Pressure Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11008,1,Emergency Stop Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11008,11,Emergency Stop Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11009,0,Engine Air Intake Filter Pressure Switch Voltage Out of Range High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11009,11,Engine Filter Intake Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11010,11,Front Wiper Park Signal Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11011,11,Rear Wiper Park Signal Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11012,1,Headlight Brights Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11012,11,Headlight Brights Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11013,11,Headlight Flash Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11014,1,Headlight Dips Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11014,11,Headlight Dips Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11015,1,Horn Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11015,11,Horn Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11016,0,Hydraulic Filter Pressure Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11016,1,Hydraulic Filter Pressure Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11016,11,Hydraulic Filter Pressure Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11017,1,Hyd Level Sw Data Valid But Below Normal Operational Range - Most Severe Level
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11017,11,Hydraulic Level Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11018,1,Left Indicator Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11018,11,Left Indicator Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11019,11,Right Indicator Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11020,0,Low Engine Coolant Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11020,11,Low Engine Coolant Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11020,17,Coolant Level too Low (Red Warning Lamp!)
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11021,0,Park Brake Pressure Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11021,1,Park Brake Pressure Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11021,11,Park Brake Pressure Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11024,11,Idle Pressure Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11026,1,Cab Door Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11026,11,Cab Door Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11027,0,Seat Occupancy Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11027,11,Seat Occupancy Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11028,0,Seatbelt Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11028,1,Seatbelt Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11028,11,Seatbelt Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11029,0,Autogreaser Pressure Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11029,11,Autogreaser Pressure Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11030,0,Autogreaser level Switch Voltage TooHigh
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11030,11,Autogreaser level Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11031,11,Park Light Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11032,1,Aircon Status Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11032,11,Aircon Status Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11033,1,Aircon Fault Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11033,11,Aircon Fault Switch Voltage Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11034,11,Hardware Detect 1 OEU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11035,11,Hardware Detect 1 CCU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11036,11,Hardware Detect 2 OEU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11037,11,Hardware Detect 2 CCU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11040,1,Valve Power 1 OEU Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11040,11,Valve Power 1 OEU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11041,1,Valve Power 1 CCU Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11041,11,Valve Power 1 CCU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11042,1,Valve Power 2 OEU Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11042,11,Valve Power 2 OEU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11043,1,Valve Power 2 CCU Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11043,11,Valve Power 2 CCU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11044,1,Valve Power 3 OEU Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11044,11,Valve Power 3 OEU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11045,1,Valve Power 3 Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11045,11,Valve Power 3 CCU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11046,1,Valve Power 4 OEU Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11046,11,Valve Power 4 OEU Reading Not Valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,11047,1,Valve Power 4 CCU Voltage Too Low
